max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,12,0,False,6.666666666666666,0.0,True,3.0133333333333328,6.522002567871083,6.634086666666666,2.940933333333333,2.940933333333333
0.05,12,5,False,6.666666666666666,0.0,True,1.5883333333333323,6.0154079292218325,5.043521111111111,1.4048944444444444,1.3558444444444442
0.05,12,10,False,6.666666666666666,0.0,True,0.15653933333333214,4.355552774091739,3.134032733333332,0.06505555555555553,0.0
0.05,12,15,False,6.666666666666666,0.0,True,0.15653933333333214,3.3849806673101055,2.7910960666666655,0.0,0.0
0.05,12,20,False,6.666666666666666,0.0,True,0.15653933333333214,2.235017717207284,2.7910960666666655,0.0,0.0
0.05,12,25,False,6.666666666666666,0.0,True,0.15653933333333214,3.524235581589111,2.7910960666666655,0.0,0.0
0.05,12,30,False,6.666666666666666,0.0,True,0.15653933333333214,3.612594040801988,2.7910960666666655,0.0,0.0
0.05,14,0,False,7.777777777777778,0.0,True,3.5688888888888886,6.300993584828441,7.745197777777778,3.496488888888889,3.496488888888889
0.05,14,5,False,7.777777777777778,0.0,True,2.1438888888888883,4.823148502162186,6.154632222222221,1.96045,1.9114
0.05,14,10,False,7.777777777777778,0.0,True,0.7120948888888882,4.189324292373155,4.220515511111111,0.4244111111111111,0.4244111111111111
0.05,14,15,False,7.777777777777778,0.0,True,0.7120948888888882,2.4595379379990367,3.068873844444444,0.0,0.0
0.05,14,20,False,7.777777777777778,0.0,True,0.7120948888888882,3.3623272545318956,3.068873844444444,0.0,0.0
0.05,14,25,False,7.777777777777778,0.0,True,0.7120948888888882,4.42536628658462,3.068873844444444,0.0,0.0
0.05,14,30,False,7.777777777777778,0.0,True,0.7120948888888882,2.9794120294518143,3.068873844444444,0.0,0.0
0.05,16,0,False,8.88888888888889,0.0,True,4.124444444444444,6.152037983105182,8.856308888888886,4.199194444444444,4.052044444444444
0.05,16,5,False,8.88888888888889,0.0,True,2.6994444444444436,8.777172745695403,7.265743333333334,2.516005555555555,2.4669555555555553
0.05,16,10,False,8.88888888888889,0.0,True,1.2676504444444432,4.235964092798029,5.331626622222225,1.0780666666666665,0.9799666666666664
0.05,16,15,False,8.88888888888889,0.0,True,0.5083564444444432,2.9956535292166846,3.388907644444445,0.0,0.0
0.05,16,20,False,8.88888888888889,0.0,True,0.5083564444444432,3.5959395323281482,3.295815977777779,0.0,0.0
0.05,16,25,False,8.88888888888889,0.0,True,0.5083564444444432,4.372903759302305,3.295815977777779,0.0,0.0
0.05,16,30,False,8.88888888888889,0.0,True,0.5083564444444432,3.1991746663755647,3.295815977777779,0.0,0.0
0.05,18,0,False,10.0,0.0,True,4.68,9.328461131587847,9.96742,4.75475,4.6076
0.05,18,5,False,10.0,0.0,True,3.254999999999999,7.192411946862529,8.376854444444447,3.0715611111111114,3.022511111111111
0.05,18,10,False,10.0,0.0,True,1.8232059999999986,5.897898117006336,6.4427377333333355,1.5355222222222222,1.5355222222222222
0.05,18,15,False,10.0,0.0,True,0.3046179999999984,4.706966104050003,4.237163066666668,0.09758333333333313,0.048533333333333206
