max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,CFS,PFS,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,12,0,False,7.095238095238095,0.0,0.0,1.0,True,1.3970483489524146,3.7976109759182295,5.088802158091419,1.322283333333333,1.2241833333333325
0.05,12,5,False,7.095238095238095,0.0,0.0,1.0,True,0.8582032106399624,3.661069041708707,4.16416653114779,0.8162944444444442,0.8162944444444442
0.05,12,10,False,7.095238095238095,0.0,1.0,1.0,True,0.1743333333333329,2.707486812933243,1.8980247619047637,0.0,0.0
0.05,12,15,False,7.095238095238095,0.0,1.0,1.0,True,0.23925775304789948,2.3012751101702733,1.9490852675408021,0.0,0.0
0.05,12,20,False,7.095238095238095,0.0,1.0,1.0,True,0.12754537729286375,3.2939599529428003,2.0589888798522624,0.0,0.0
0.05,12,25,False,7.095238095238095,0.0,1.0,1.0,True,0.0966918871728159,1.3526591067692753,1.7067724480334316,0.0,0.0
0.05,12,30,False,7.095238095238095,0.0,0.0,1.0,True,0.014626298552847916,1.6160719343818748,2.3218615081925886,0.0,0.0
0.05,14,0,False,7.726851851851851,0.0,0.0,1.0,True,0.043205624358881145,3.6574284558132435,4.615066979657581,0.0,0.0
0.05,14,5,False,7.726851851851851,0.0,0.0,1.0,True,0.9430401407445667,4.017452610492213,4.887832289986874,0.9794499999999999,0.9303999999999999
0.05,14,10,False,7.726851851851851,0.0,0.0,1.0,True,0.3298888888888889,2.690030263681808,2.717168518518519,0.13011111111111107,0.13011111111111107
0.05,14,15,False,7.726851851851851,0.0,1.0,1.0,True,0.49738888888888877,-1.1509179897279527,0.12995740740740835,0.0,0.0
0.05,14,20,False,7.726851851851851,0.0,0.7887723614766361,1.0,True,0.3298888888888889,2.519970109824663,2.1157629629629637,0.0,0.0
0.05,14,25,False,7.726851851851851,0.0,1.0,1.0,True,0.23025999306237155,-0.5987380577171466,1.4211609643504906,0.0,0.0
0.05,14,30,False,7.726851851851851,0.0,1.0,1.0,True,0.029564185216216843,2.3068743806285577,1.4890880585012374,0.0,0.0
0.05,16,0,False,8.391534391534393,0.0,0.0,1.0,True,0.004523816122940321,3.4803091971822413,3.971565061724921,0.0,0.0
0.05,16,5,False,8.391534391534393,0.0,0.0,1.0,True,0.010806672544798557,3.030064442392468,4.9615289758094105,0.0,0.0
0.05,16,10,False,8.391534391534393,0.0,0.0,1.0,True,0.08058022161957226,1.967739137168496,3.466824253286368,0.3913666666666664,0.0
0.05,16,15,False,8.391534391534393,0.0,1.0,1.0,True,0.5059444444444446,-0.5378568613306749,0.5311538359788353,0.0,0.0
0.05,16,20,True,8.391534391534393,0.6324444444444447,1.0,1.0,True,0.6324444444444447,0.7990696810455438,-0.04638227513227644,0.0,0.0
0.05,16,25,False,8.391534391534393,0.0,1.0,1.0,True,0.03244444444444439,0.5418690404088027,0.13036772486772374,0.0,0.0
0.05,16,30,False,8.391534391534393,0.0,1.0,1.0,True,0.08544444444444477,1.2511489392393305,1.6592566137566127,0.0,0.0
0.05,18,0,False,9.089285714285715,0.0,0.0,1.0,True,0.0015305244325395095,3.873304778628957,4.3910118413705925,0.0,0.0
0.05,18,5,False,9.089285714285715,0.0,0.0,1.0,True,0.2292327018013628,2.601663364222884,4.737387075176145,0.0,0.0
0.05,18,10,False,9.089285714285715,0.0,0.0,1.0,True,1.4410000000000003,3.5068004197457823,3.622919603174604,1.3393222222222223,1.1921722222222222
0.05,18,15,False,9.089285714285715,0.0,1.0,1.0,True,0.07299972530770099,-0.5759547333541315,1.1833474221562268,0.0,0.0
0.05,18,20,True,9.089285714285715,2.5349999999999993,1.0,1.0,True,2.5349999999999993,0.958408146594059,-0.038214285714283314,0.0,0.0
0.05,18,25,True,9.089285714285715,1.1145,1.0,1.0,True,1.1145,0.8416815851783026,-0.022314285714283066,0.0,0.0
0.05,18,30,False,9.089285714285715,0.0,1.0,1.0,True,0.05834301281193632,0.007312573939837641,0.766573963516298,0.0,0.0
0.05,20,0,False,9.82010582010582,0.0,0.0,1.0,True,0.08912858513945285,3.145106577151151,5.092239037499714,0.0,0.0
0.05,20,5,False,9.82010582010582,0.0,0.0,1.0,True,0.10133344344556373,2.770492608613311,4.5396563913500865,0.0,0.0
0.05,20,10,False,9.82010582010582,0.0,0.0,1.0,True,1.7798959682161635,3.6980697042830775,4.169749050273999,1.6496277777777775,1.6496277777777775
0.05,20,15,False,9.82010582010582,0.0,1.0,1.0,True,0.28216744549674483,1.015153331888917,2.1367364912671674,0.26073888888888863,0.2116888888888886
0.05,20,20,False,9.82010582010582,0.0,1.0,1.0,True,0.23755555555555508,-0.7097396705134917,0.0531613756613778,0.0,0.0
0.05,20,25,False,9.82010582010582,0.0,1.0,1.0,True,0.543555555555555,-2.665468082412853,0.19227804232804413,0.0,0.0
0.05,20,30,False,9.82010582010582,0.0,1.0,1.0,True,0.03755555555555523,1.5629086935391436,0.9500780423280419,0.0,0.0
0.05,22,0,False,10.583994708994707,0.0,0.0,1.0,True,0.07648944247835765,3.5878845370601455,4.519992246904448,0.0,0.0
0.05,22,5,False,10.583994708994707,0.0,0.0,1.0,True,0.026639621167827643,3.347826455463882,4.484166640737912,0.0,0.0
0.05,22,10,False,10.583994708994707,0.0,0.0,1.0,True,0.04710648551619452,3.771512246085593,5.180610850052106,0.0,0.0
0.05,22,15,False,10.583994708994707,0.0,1.0,1.0,True,0.8581545280661905,-0.5495864025626949,2.0352661225927386,0.7672444444444442,0.6691444444444443
0.05,22,20,False,10.583994708994707,0.0,1.0,1.0,True,0.19311111111111012,-1.6340496640845954,0.3300647089947093,0.0,0.0
0.05,22,25,False,10.583994708994707,0.0,1.0,1.0,True,0.3401111111111097,1.401623022426084,0.37482804232804146,0.0,0.0
0.05,22,30,True,10.583994708994707,3.6461111111111104,1.0,1.0,True,3.6461111111111104,1.286751151220268,-0.0787164021164033,0.0,0.0
0.05,24,0,False,11.38095238095238,0.0,0.0,1.0,True,0.1321162074601335,2.652602768178352,4.416974128173085,0.0,0.0
0.05,24,5,False,11.38095238095238,0.0,0.0,1.0,True,0.0180828387848945,2.392420839957869,4.340165655566541,0.0,0.0
0.05,24,10,False,11.38095238095238,0.0,0.0,1.0,True,0.024111451425364444,3.407548855496782,4.248368533452823,0.0,0.0
0.05,24,15,False,11.38095238095238,0.0,1.0,1.0,True,1.507666666666665,2.3549765678913017,3.9044723809523836,1.3718499999999998,1.3718499999999998
0.05,24,20,True,11.38095238095238,2.1281666666666643,1.0,1.0,True,2.1281666666666643,-2.0457145747726964,-0.1627070634920651,0.08106111111111103,0.0
0.05,24,25,True,11.38095238095238,2.854666666666664,1.0,1.0,True,2.854666666666664,-1.4334903479002898,-0.2533809523809518,0.0,0.0
0.05,24,30,True,11.38095238095238,3.601666666666666,1.0,1.0,True,3.601666666666666,1.039936295277399,-0.29321428571428587,0.0,0.0
0.05,26,0,False,12.210978835978835,0.0,0.0,1.0,True,0.18255614404023934,2.234028550664097,3.995312600493709,0.0,0.0
0.05,26,5,False,12.210978835978835,0.0,0.0,1.0,True,0.020251109061303646,3.488028313872282,4.459342828175733,0.0,0.0
0.05,26,10,False,12.210978835978835,0.0,0.0,1.0,True,0.17869765168632365,2.283305154394207,5.266369026399148,0.0,0.0
0.05,26,15,False,12.210978835978835,0.0,0.0,1.0,True,1.7666514601114,2.484505564074696,4.110845090508495,1.7312055555555552,1.6821555555555552
0.05,26,20,False,12.210978835978835,0.0,1.0,1.0,True,0.6837222222222213,-0.2121609738568635,0.2560832804232769,0.3913666666666664,0.3423166666666664
0.05,26,25,True,12.210978835978835,5.357222222222222,1.0,1.0,True,5.357222222222222,0.30773007468769276,-0.11727949735449972,0.0,0.0
0.05,26,30,True,12.210978835978835,5.957222222222222,1.0,1.0,True,5.957222222222222,1.309616241246803,-0.5360211640211618,0.0,0.0
0.05,28,0,False,13.074074074074073,0.0,0.0,1.0,True,0.13038077122904032,2.3947533471582974,3.870247551424936,0.0,0.0
0.05,28,5,False,13.074074074074073,0.0,0.0,1.0,True,0.561805419929675,2.2129739812078784,4.824157529011669,0.453838888888888,0.453838888888888
0.05,28,10,False,13.074074074074073,0.0,0.0,1.0,True,0.01605001684585372,2.6604389846616003,3.7724036614183705,0.0,0.0
0.05,28,15,False,13.074074074074073,0.0,0.0,1.0,True,0.10209586063439875,2.7769596188507117,4.838416392081091,0.0,0.0
0.05,28,20,False,13.074074074074073,0.0,1.0,1.0,True,0.9332777777777753,2.2896450468656484,1.4043285185185193,1.045022222222222,0.8978722222222222
0.05,28,25,True,13.074074074074073,2.5463213303437353,1.0,1.0,True,2.5463213303437353,-0.8839215527917128,-0.2337608125726165,0.0,0.0
0.05,28,30,True,13.074074074074073,4.1127777777777785,1.0,1.0,True,4.1127777777777785,-1.9694819237464065,-0.34470370370370507,0.0,0.0
0.05,30,0,False,13.970238095238095,0.0,0.0,1.0,True,0.07156190891387527,2.3859300719843164,3.9778316824482376,0.0,0.0
0.05,30,5,False,13.970238095238095,0.0,0.0,1.0,True,0.3222847394679495,2.3564169233886973,5.249711401159208,0.273644444444443,0.17554444444444428
0.05,30,10,False,13.970238095238095,0.0,0.0,1.0,True,0.06370908233774233,3.421723256659651,4.592048179236227,0.0,0.0
0.05,30,15,False,13.970238095238095,0.0,0.0,1.0,True,0.07493639756835406,3.0767129777308684,4.25758518808279,0.0,0.0
0.05,30,20,True,13.970238095238095,1.0884055555555576,1.0,1.0,True,2.541833333333335,0.3779727927998602,-0.011157460317465784,1.4534277777777775,1.4534277777777775
0.05,30,25,True,13.970238095238095,3.1094944444444463,1.0,1.0,True,3.468333333333335,-0.5585247943342493,-0.1559446825396824,0.3588388888888887,0.3588388888888887
0.05,30,30,True,13.970238095238095,6.468333333333334,1.0,1.0,True,6.468333333333334,-0.9439753463633833,-0.3625619047619031,0.0,0.0
0.05,32,0,False,14.899470899470902,0.0,0.0,1.0,True,0.17068978191543024,1.0277145335200801,4.274374274320107,0.0,0.0
0.05,32,5,False,14.899470899470902,0.0,0.0,1.0,True,0.16629150174923302,2.4731481514763205,4.170904993247487,0.0,0.0
0.05,32,10,False,14.899470899470902,0.0,0.0,1.0,True,0.14762539643072037,3.27613618043343,4.06892438752389,0.0,0.0
0.05,32,15,False,14.899470899470902,0.0,0.0,1.0,True,0.08682764171671505,3.6138990505085404,4.328807653386865,0.0,0.0
0.05,32,20,False,14.899470899470902,0.0,1.0,1.0,True,2.150388888888886,1.8163110249254233,1.7735736772486819,1.9599333333333329,1.8618333333333328
0.05,32,25,True,14.899470899470902,4.309494444444446,1.0,1.0,True,5.22388888888889,-0.07796284423655475,-0.1523618783068832,0.9634444444444443,0.9143944444444443
0.05,32,30,True,14.899470899470902,2.4238888888888908,1.0,1.0,True,2.4238888888888908,-2.3124836918504963,-0.24164798941798882,0.0,0.0
0.05,34,0,False,15.861772486772487,0.0,0.0,1.0,True,0.1302702943135563,2.314093321283946,4.073557968407553,0.0,0.0
0.05,34,5,False,15.861772486772487,0.0,0.0,1.0,True,0.07069585481831919,3.6320367882194775,3.4345229230169396,0.0,0.0
0.05,34,10,False,15.861772486772487,0.0,0.0,1.0,True,0.004660147360463638,3.6192657448398835,4.842396993343844,0.0,0.0
0.05,34,15,False,15.861772486772487,0.0,0.0,1.0,True,0.016029807203518428,3.5616382328619354,4.609414273830159,0.0,0.0
0.05,34,20,False,15.861772486772487,0.0,1.0,1.0,True,2.6854444444444407,1.9817582780555343,3.0514252645502724,2.4173888888888886,2.4173888888888886
0.05,34,25,True,15.861772486772487,2.3056944444444465,1.0,1.0,True,3.579444444444446,-0.9064434752548598,-0.0005080687830689712,1.27375,1.27375
0.05,34,30,True,15.861772486772487,5.600283333333334,1.0,1.0,True,5.7794444444444455,-1.5770453215060902,-0.13134417989417724,0.22821111111111114,0.179161111111111
0.05,36,0,False,16.857142857142858,0.0,0.0,1.0,True,0.05054320433208979,3.557176184661299,4.258040358125197,0.0,0.0
0.05,36,5,False,16.857142857142858,0.0,0.0,1.0,True,0.01634319986150719,3.9286067029160963,4.3018088628382545,0.0,0.0
0.05,36,10,False,16.857142857142858,0.0,0.0,1.0,True,0.040672762261630184,2.7865874352806346,4.16648434965347,0.0,0.0
0.05,36,15,False,16.857142857142858,0.0,0.0,1.0,True,0.055986594776312765,2.9139612144000724,4.137950534229216,0.09448333333333192,0.0
0.05,36,20,False,16.857142857142858,0.0,0.927064504352243,1.0,True,0.018240051011338576,3.159167355345919,4.563913392648762,0.0,0.0
