max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,12,0,False,7.629050925925926,0.0,True,0.6768333333333323,1.130270694159921,3.3559775925925903,0.0,0.0
0.05,12,5,False,7.629050925925926,0.0,True,0.6768333333333323,1.828202473968898,3.479209259259263,0.6200944444444443,0.5219944444444444
0.05,12,10,False,7.629050925925926,0.0,True,0.6768333333333323,1.5252104288859245,2.0137209259259263,0.0,0.0
0.05,12,15,False,7.629050925925926,0.0,True,0.6768333333333323,1.6896407685553978,1.3374509259259266,0.0,0.0
0.05,12,20,False,7.629050925925926,0.0,True,0.6768333333333323,0.2510901637463956,1.5183342592592606,0.0,0.0
0.05,12,25,False,7.629050925925926,0.0,True,0.6768333333333323,1.1084687544615344,2.05028425925926,0.0,0.0
0.05,12,30,False,7.629050925925926,0.0,True,0.6768333333333323,1.0029446854485453,1.7087342592592591,0.0,0.0
0.05,14,0,False,8.588413065843621,0.0,True,0.4730948888888885,1.4136402820383127,3.3205539547325147,0.0,0.0
0.05,14,5,False,8.588413065843621,0.0,True,0.4730948888888885,1.7187597253873639,3.428431176954734,0.0,0.0
0.05,14,10,False,8.588413065843621,0.0,True,0.4730948888888885,1.353297916764797,2.828068910288069,0.0,0.0
0.05,14,15,False,8.588413065843621,0.0,True,0.4730948888888885,-0.5869273757361846,0.6939480213991764,0.0,0.0
0.05,14,20,False,8.588413065843621,0.0,True,0.4730948888888885,0.6775333047704422,1.8606146880658443,0.0,0.0
0.05,14,25,False,8.588413065843621,0.0,True,0.4730948888888885,0.1349855771093189,2.154884599176956,0.0,0.0
0.05,14,30,False,8.588413065843621,0.0,True,0.4730948888888885,0.9393346322329865,1.7978767325102893,0.0,0.0
0.05,16,0,False,9.599215534979425,0.0,True,0.26935644444444373,0.9692133948890786,2.8629448016460417,0.0,0.0
0.05,16,5,False,9.599215534979425,0.0,True,1.0286504444444438,2.064792287917496,4.302716134979431,0.652105555555555,0.45590555555555534
0.05,16,10,False,9.599215534979425,0.0,True,0.26935644444444373,0.825890200650405,3.051602712757206,0.0,0.0
0.05,16,15,False,9.599215534979425,0.0,True,0.26935644444444373,0.5517212821143582,1.6207319794238684,0.0,0.0
0.05,16,20,False,9.599215534979425,0.0,True,0.26935644444444373,0.5975918168228089,2.5953236460905353,0.0,0.0
0.05,16,25,False,9.599215534979425,0.0,True,0.26935644444444373,0.4615593111401255,1.6256278238683128,0.0,0.0
0.05,16,30,False,9.599215534979425,0.0,True,0.26935644444444373,-0.7309299495133077,2.232857223868314,0.0,0.0
0.05,18,0,False,10.640624999999998,0.0,True,0.06561799999999862,1.2139608632809642,4.043156200000031,0.0,0.0
0.05,18,5,False,10.640624999999998,0.0,True,0.06561799999999862,1.237211070536497,3.909892822222237,0.0,0.0
0.05,18,10,False,10.640624999999998,0.0,True,0.06561799999999862,1.251611075122578,3.323553822222226,0.0,0.0
0.05,18,15,False,10.640624999999998,0.0,True,0.06561799999999862,0.426853511156307,2.1861556666666653,0.0,0.0
