max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,12,0,False,7.629050925925926,0.0,True,0.6768333333333323,1.5978008679843905,2.154227592592556,0.0,0.0
0.05,12,5,False,7.629050925925926,0.0,True,0.6768333333333323,2.0068495534906896,2.6617953703703767,0.0,0.0
0.05,12,10,False,7.629050925925926,0.0,True,0.6768333333333323,1.8915933016659254,2.0137209259259263,0.0,0.0
0.05,12,15,False,7.629050925925926,0.0,True,0.6768333333333323,2.0326996546816627,1.9364342592592596,0.0,0.0
0.05,12,20,False,7.629050925925926,0.0,True,0.6768333333333323,1.5152854333183923,1.6707842592592597,0.0,0.0
0.05,12,25,False,7.629050925925926,0.0,True,0.6768333333333323,1.9666303830598286,2.2020842592592595,0.0,0.0
0.05,12,30,False,7.629050925925926,0.0,True,0.6768333333333323,1.7599868658065816,1.9364342592592596,0.0,0.0
0.05,14,0,False,8.588413065843621,0.0,True,0.4730948888888885,1.688682946469183,2.1101406436214,0.0,0.0
0.05,14,5,False,8.588413065843621,0.0,True,0.4730948888888885,1.7862899140628938,2.2137077769547373,0.0,0.0
0.05,14,10,False,8.588413065843621,0.0,True,0.4730948888888885,1.5242503321186494,2.0012272658436263,0.0,0.0
0.05,14,15,False,8.588413065843621,0.0,True,0.4730948888888885,1.2725351333165822,1.471725799176955,0.0,0.0
0.05,14,20,False,8.588413065843621,0.0,True,0.4730948888888885,1.5648443422419938,1.8606146880658443,0.0,0.0
0.05,14,25,False,8.588413065843621,0.0,True,0.4730948888888885,1.3083304436600454,1.8133051991769555,0.0,0.0
0.05,14,30,False,8.588413065843621,0.0,True,0.4730948888888885,1.4567412074409631,1.6713767325102893,0.0,0.0
0.05,16,0,False,9.599215534979425,0.0,True,0.26935644444444373,1.3439328191716848,1.8742916016461075,0.0,0.0
0.05,16,5,False,9.599215534979425,0.0,True,0.26935644444444373,1.3671659813760728,2.160336112757286,0.0,0.0
0.05,16,10,False,9.599215534979425,0.0,True,0.26935644444444373,1.2731273836233727,2.0780828460905427,0.0,0.0
0.05,16,15,False,9.599215534979425,0.0,True,0.26935644444444373,1.5379188371532786,1.7995264238683122,0.0,0.0
0.05,16,20,False,9.599215534979425,0.0,True,0.26935644444444373,1.5165437070156544,2.03943017942387,0.0,0.0
0.05,16,25,False,9.599215534979425,0.0,True,0.26935644444444373,1.3346106956862664,1.6256278238683128,0.0,0.0
0.05,16,30,False,9.599215534979425,0.0,True,0.26935644444444373,1.3021898305229067,2.043136623868313,0.0,0.0
0.05,18,0,False,10.640624999999998,0.0,True,0.06561799999999862,1.2483133658202563,1.9556122000000231,0.0,0.0
0.05,18,5,False,10.640624999999998,0.0,True,0.06561799999999862,1.0360663184230896,1.9526408222222367,0.0,0.0
0.05,18,10,False,10.640624999999998,0.0,True,0.06561799999999862,1.2367332624063598,2.147116822222226,0.0,0.0
0.05,18,15,False,10.640624999999998,0.0,True,0.06561799999999862,1.329965869696351,1.7600044666666586,0.0,0.0
0.05,18,20,False,10.640624999999998,0.0,True,0.06561799999999862,1.2506084281412049,1.6885237999999907,0.0,0.0
0.05,18,25,False,10.640624999999998,0.0,True,0.06561799999999862,1.271012775008006,1.8971981999999992,0.0,0.0
0.05,18,30,False,10.640624999999998,0.0,True,0.06561799999999862,1.2640530127657952,1.7565881999999968,0.0,0.0
0.05,20,0,False,11.682291666666666,0.0,True,0.6211735555555539,1.8125558326243594,2.2054308444443267,0.0,0.0
0.05,20,5,False,11.682291666666666,0.0,True,0.6211735555555539,1.8109043769520925,2.5134517777777434,0.0,0.0
0.05,20,10,False,11.682291666666666,0.0,True,0.6211735555555539,1.7358419189936862,2.2027132222222514,0.0,0.0
0.05,20,15,False,11.682291666666666,0.0,True,0.6211735555555539,1.9616321811522228,2.4013485777777825,0.0,0.0
0.05,20,20,False,11.682291666666666,0.0,True,0.6211735555555539,1.9686775606785085,2.1594028222222255,0.0,0.0
0.05,20,25,False,11.682291666666666,0.0,True,0.6211735555555539,1.631318357703667,2.3457548888888917,0.0,0.0
0.05,20,30,False,11.682291666666666,0.0,True,0.6211735555555539,1.8680343237180024,1.9144340444444454,0.0,0.0
0.05,22,0,False,12.723958333333332,0.0,True,0.4174351111111091,1.1455002006591402,1.7132822888887747,0.0,0.0
0.05,22,5,False,12.723958333333332,0.0,True,0.4174351111111091,1.6486853487873434,1.9828228888890012,0.0,0.0
0.05,22,10,False,12.723958333333332,0.0,True,0.4174351111111091,1.7191288422345048,1.9111376666666873,0.0,0.0
0.05,22,15,False,12.723958333333332,0.0,True,0.4174351111111091,1.3206634767670868,1.9392937555555703,0.0,0.0
0.05,22,20,False,12.723958333333332,0.0,True,0.4174351111111091,1.428569647093492,2.228747644444449,0.0,0.0
0.05,22,25,False,12.723958333333332,0.0,True,0.4174351111111091,1.2379732378895474,1.7680643777777822,0.0,0.0
0.05,22,30,False,12.723958333333332,0.0,True,0.4174351111111091,1.6432583326802854,1.8858109777777825,0.0,0.0
0.05,24,0,False,13.765624999999998,0.0,True,0.21369666666666443,1.1953751769593355,1.9300693333335461,0.0,0.0
0.05,24,5,False,13.765624999999998,0.0,True,0.21369666666666443,1.50385405695926,2.170148866666776,0.0,0.0
