velocity,front_distance,lateral_velocities,Crash,Crash_front,initial_distance,PFS,CFS,reacted,ego_speed,perceived_gap,true_gap,perceived_lat_gap,true_lat_gap,perceived_speed,true_speed
10,2,-0.1,False,True,6.496693121693122,0.0,0.0,True,0.10522948472168646,2.8020102047472504,3.0640283278331575,-1.6228792446948892,-1.8399999999999999,0.0,0.0
10,2,-0.30000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.025742399497284074,2.6014368410714885,2.81867975026515,-1.8661188357276668,-1.7199999999999998,0.0,0.0
10,2,-0.5000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.023155355239032626,3.193174416446249,3.1538893317750105,-1.283664574377481,-1.6,0.0,0.0
10,2,-0.7000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.3069964806377686,2.553018217202875,3.0219012283335305,-1.4226598196957918,-1.48,0.0,0.0
10,2,-0.9000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.2618391993024837,2.0529901569366684,3.067966338378006,-1.3332341974747022,-1.3599999999999999,0.0,0.0
10,2,-1.1000000000000003,False,True,6.496693121693122,0.0,0.0,True,0.0387201315180381,2.2824935536174067,2.815225475417561,-0.7777563104362013,-1.2399999999999998,0.0,0.0
10,2,-1.3000000000000003,False,True,6.496693121693122,0.0,0.0,True,0.02872606821770879,2.563773868517109,3.0596553418482904,-1.423821886098728,-1.1199999999999997,0.0,0.0
10,2,-1.5000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.3183174080996347,2.631764657239347,3.0875502482586894,-0.7677139145930312,-0.9999999999999996,0.0,0.0
10,2,-1.7000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.06836515456188813,2.7637813776073257,2.5962242127333015,-0.9152709161656725,-0.8799999999999994,0.0,0.0
10,2,-1.9000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.08935348853734387,3.0376678687891348,3.0306703863855065,-0.7229690691432986,-0.7599999999999998,0.0,0.0
10,2,-2.1000000000000005,False,True,6.496693121693122,0.0,0.0,True,0.12066791957486722,2.5171666000484754,2.985544854765352,-0.5162810802740536,-0.6399999999999992,0.0,0.0
10,2,-2.3000000000000007,False,True,6.496693121693122,0.0,0.0,True,0.19624671455521614,2.523203188368911,2.8702702143228054,-0.3995279561785434,-0.5199999999999996,0.0,0.0
10,2,-2.5000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.08936939697689117,3.0626242067775573,2.859293413711165,-0.3303490449547659,-0.3999999999999999,0.0,0.0
10,2,-2.7000000000000006,False,True,6.496693121693122,0.0,0.0,True,0.024134730487111455,1.642558334337422,2.1922385309213874,-0.9799164951674401,-0.2799999999999998,0.0,0.0
10,2,-2.900000000000001,False,True,6.496693121693122,0.0,0.0,True,0.01877777777777745,1.9286361649246997,1.527654232804232,-0.6867330194257619,-0.15999999999999925,0.0,0.0
10,7,-0.1,False,True,6.496693121693122,0.0,0.0,True,0.1427316399904056,3.228179067407164,3.0823364968746665,-1.8496889781605113,-1.6599999999999997,0.0,0.0
10,7,-0.30000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.04730471803646488,2.502913495870394,3.087101627552669,-1.5319411725475056,-1.1800000000000002,0.0,0.0
10,7,-0.5000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.10308476983497167,2.636986753963874,3.137145525104141,-0.7564850096716946,-0.6999999999999997,0.0,0.0
