velocity,front_distance,lateral_velocities,Crash,Crash_front,initial_distance,PFS,CFS,reacted,ego_speed,perceived_gap,true_gap,perceived_lat_gap,true_lat_gap,perceived_speed,true_speed
10,2,-0.1,False,True,6.496693121693122,0.0,0.0,True,0.29712073146854096,1.8329027463612872,3.0316043770529175,-1.0599945137244753,-1.8399999999999999,0.0,0.0
10,2,-0.30000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.03824688813703589,3.549344272029681,3.126569092208677,-1.6529328798465397,-1.7199999999999998,0.0,0.0
10,2,-0.5000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.027773434708812272,3.3989926915663657,2.942810937580412,-1.407754366090141,-1.6,0.0,0.0
10,2,-0.7000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.30831841437377705,2.2320538589786523,3.0067952727894607,-1.0932227297371633,-1.48,0.0,0.0
10,2,-0.9000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.25843035180800655,2.5911264883417617,2.8429338426608046,-1.7119659235953761,-1.3599999999999999,0.0,0.0
10,2,-1.1000000000000003,False,True,6.496693121693122,0.0,0.0,True,0.05316367120627674,1.8976725076182452,2.8770323101280484,-1.4213835457589954,-1.2399999999999998,0.0,0.0
10,2,-1.3000000000000003,False,True,6.496693121693122,0.0,0.0,True,0.3573838246524229,2.293321287494699,3.0545776196715906,-1.7865908050127126,-1.1199999999999997,0.0,0.0
10,2,-1.5000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.13200055460257848,2.5308044778269094,2.8358655534759647,-0.3727974747034506,-0.9999999999999996,0.0,0.0
10,2,-1.7000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.2488715914771934,2.3423886176563133,3.0757977892474955,-1.1351598568330812,-0.8799999999999994,0.0,0.0
10,2,-1.9000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.09647507633151342,2.974053780620733,2.809062704113182,-0.45385708817023795,-0.7599999999999998,0.0,0.0
10,2,-2.1000000000000005,False,True,6.496693121693122,0.0,0.0,True,0.0038136544066465494,3.1232531159626493,2.5771981675509146,-0.8502124289306217,-0.6399999999999992,0.0,0.0
10,2,-2.3000000000000007,False,True,6.496693121693122,0.0,0.0,True,0.09859357635347826,3.3871990709088324,2.6326615418355503,-0.6341743752120077,-0.5199999999999996,0.0,0.0
10,2,-2.5000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.06013934058928666,2.48887287954447,2.1446513195163366,-0.13850366675756431,-0.3999999999999999,0.0,0.0
10,2,-2.7000000000000006,False,True,6.496693121693122,0.0,0.0,True,0.032658148224939176,3.3532653670028436,2.5484099681851555,-0.9666007516846439,-0.2799999999999998,0.0,0.0
10,2,-2.900000000000001,True,True,6.496693121693122,0.0,0.0,True,0.3127777777777774,-0.9345531717117597,-0.5372902116402143,-0.2760845904540332,-0.15999999999999925,0.0,0.0
10,7,-0.1,False,True,6.496693121693122,0.0,0.0,True,0.10321912053959974,2.944426910605146,3.0774812119672754,-0.8754880040162576,-1.6599999999999997,0.0,0.0
10,7,-0.30000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.38521663611593016,2.2491449894875624,3.0753751767731687,-1.573505474593026,-1.1800000000000002,0.0,0.0
10,7,-0.5000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.10747380565811937,2.265801681571685,2.730106535551241,-0.23860472466440874,-0.6999999999999997,0.0,0.0
