velocity,front_distance,lateral_velocities,Crash,Crash_front,initial_distance,reacted,ego_speed,perceived_gap,true_gap,perceived_lat_gap,true_lat_gap,perceived_speed,true_speed
10,2,-0.1,False,True,6.721129115226336,True,0.12127777777777715,0.9947504784119028,1.5840680041152266,-1.6507494542944694,-1.8399999999999999,0.0,0.0
10,2,-0.30000000000000004,False,True,6.721129115226336,True,0.12127777777777715,1.3360163474125688,1.6256735596707834,-1.7948251143035556,-1.7199999999999998,0.0,0.0
10,2,-0.5000000000000001,False,True,6.721129115226336,True,0.12127777777777715,0.2859291626944982,1.3184180041152276,-1.8787741275239196,-1.6,0.0,0.0
10,2,-0.7000000000000001,False,True,6.721129115226336,True,0.12127777777777715,0.8962718475904827,1.3062902263374498,-1.3616230925403363,-1.48,0.0,0.0
10,2,-0.9000000000000001,False,True,6.721129115226336,True,0.12127777777777715,0.601271984415666,1.9545735596707825,-1.324312263299603,-1.3599999999999999,0.0,0.0
10,2,-1.1000000000000003,False,True,6.721129115226336,True,0.12127777777777715,1.3250508039486046,1.7859457818930053,-1.6179647381184141,-1.2399999999999998,0.0,0.0
10,2,-1.3000000000000003,False,True,6.721129115226336,True,0.12127777777777715,1.1669063717903478,1.8618457818930052,-1.8993719167023682,-1.1199999999999997,0.0,0.0
10,2,-1.5000000000000004,False,True,6.721129115226336,True,0.12127777777777715,1.3007028246231735,1.873973559670783,-0.2073446392017544,-0.9999999999999996,0.0,0.0
10,2,-1.7000000000000004,False,True,6.721129115226336,True,0.12127777777777715,1.3996840736146234,1.8497180041152275,-0.9829543522434064,-0.8799999999999994,0.0,0.0
10,2,-1.9000000000000004,False,True,6.721129115226336,True,0.12127777777777715,0.7457467738601133,1.873973559670783,-1.1240773925724015,-0.7599999999999998,0.0,0.0
10,2,-2.1000000000000005,False,True,6.721129115226336,True,0.12127777777777715,0.643748905016059,2.104806893004117,-1.4359700346283653,-0.6399999999999992,0.0,0.0
10,2,-2.3000000000000007,False,True,6.721129115226336,True,0.12127777777777715,0.6588328453734613,1.3184180041152276,-0.8458199403304469,-0.5199999999999996,0.0,0.0
10,2,-2.5000000000000004,False,True,6.721129115226336,True,0.12127777777777715,1.3965361158273142,1.873973559670783,-0.2821698449728858,-0.3999999999999999,0.0,0.0
10,2,-2.7000000000000006,False,True,6.721129115226336,True,0.12127777777777715,1.2835568843815155,1.5961957818930044,-1.3282472206880584,-0.2799999999999998,0.0,0.0
10,2,-2.900000000000001,False,True,6.721129115226336,True,0.12127777777777715,1.1729803834107093,1.8771068930041155,0.5927314317485401,-0.15999999999999925,0.0,0.0
10,7,-0.1,False,True,6.721129115226336,True,0.12127777777777715,1.196568178286161,1.740568004115219,-1.799146545676507,-1.6599999999999997,0.0,0.0
10,7,-0.30000000000000004,False,True,6.721129115226336,True,0.12127777777777715,0.15494151118867894,1.57194022633744,-0.40025511952077375,-1.1800000000000002,0.0,0.0
10,7,-0.5000000000000001,False,True,6.721129115226336,True,0.12127777777777715,1.235525809036484,1.8739735596707758,0.11095902522976964,-0.6999999999999997,0.0,0.0
10,7,-0.7000000000000001,False,True,6.721129115226336,True,0.12127777777777715,0.811389649917472,0.485084670781883,0.4314472833971612,-0.22000000000000064,0.0,0.0
10,7,-0.9000000000000001,False,False,6.721129115226336,True,0.12127777777777715,1.020942880881302,1.3865735596707633,-1.4912832961937539,-1.9,0.0,0.0
10,7,-1.1000000000000003,False,False,6.721129115226336,True,0.12127777777777715,1.16255504220549,1.8419735596707625,-1.8796956138653598,-1.9,0.0,0.0
10,7,-1.3000000000000003,False,False,6.721129115226336,True,0.12127777777777715,1.000567209750157,1.4350846707818743,-1.1474489493195785,-1.9,0.0,0.0
10,7,-1.5000000000000004,False,False,6.721129115226336,True,0.12127777777777715,0.4705054862137885,1.7007346707818733,-1.6085231602121444,-1.9,0.0,0.0
10,7,-1.7000000000000004,False,False,6.721129115226336,True,0.12127777777777715,1.3372975046239244,1.4350846707818743,-1.5704803923740749,-1.9,0.0,0.0
10,7,-1.9000000000000004,False,False,6.721129115226336,True,0.12127777777777715,0.532275020725077,1.6886068930040956,-1.5766849646935297,-1.9,0.0,0.0
10,7,-2.1000000000000005,False,False,6.721129115226336,True,0.12127777777777715,1.0792798681254165,1.664351337448542,-0.9082813129380037,-1.9,0.0,0.0
10,7,-2.3000000000000007,False,False,6.721129115226336,True,0.12127777777777715,1.285177346755816,1.9057457818929855,-1.3524709729346955,-1.9,0.0,0.0
10,7,-2.5000000000000004,False,False,6.721129115226336,True,0.12127777777777715,0.8116662903997902,1.5641957818929857,-1.3284948948779238,-1.9,0.0,0.0
10,7,-2.7000000000000006,False,False,6.721129115226336,True,0.12127777777777715,1.1391468497292259,1.9906402263374297,-1.6954389753815247,-1.9,0.0,0.0
10,7,-2.900000000000001,False,False,6.721129115226336,True,0.12127777777777715,0.638915916290653,1.9421291152263187,-1.625979965740333,-1.9,0.0,0.0
