max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,CFS,PFS,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,12,0,False,7.095238095238095,0.0,0.0,0.48872133691337144,True,0.02830397276994072,3.8673956613399225,3.9037847399469774,0.0,0.0
0.05,12,5,False,7.095238095238095,0.0,0.0,1.0,True,0.03796114575312979,3.4801178274175593,4.042126472689479,0.0,0.0
0.05,12,10,False,7.095238095238095,0.0,0.0,1.0,True,0.084390694118816,2.6394985616652926,2.818517831441768,0.0,0.0
0.05,12,15,False,7.095238095238095,0.0,0.8963190369575941,1.0,True,0.09554440639402023,2.744777467642039,2.4940406283106737,0.0,0.0
0.05,12,20,False,7.095238095238095,0.0,0.09792641040928032,1.0,True,0.1743333333333329,2.593715544652346,2.5171380952380975,0.0,0.0
0.05,12,25,False,7.095238095238095,0.0,0.0,1.0,True,0.227458758371389,2.557236223358685,2.511825552734291,0.0,0.0
0.05,12,30,False,7.095238095238095,0.0,0.0,1.0,True,0.26101052938528024,2.7043134715855466,2.504164961319841,0.0,0.0
0.05,14,0,False,7.726851851851851,0.0,0.0,0.38009517912231794,True,0.024931746039353074,3.8781588677501206,3.8471111341718194,0.0,0.0
0.05,14,5,False,7.726851851851851,0.0,0.0,0.8604744920358622,True,0.08366801272338492,3.4181351832296114,3.9618301434470373,0.0,0.0
0.05,14,10,False,7.726851851851851,0.0,0.0,1.0,True,0.23802928966165765,3.5226038693285986,3.365468947848715,0.179161111111111,0.179161111111111
0.05,14,15,False,7.726851851851851,0.0,0.66695746092053,1.0,True,0.3298888888888889,1.9017944991576643,2.1157629629629637,0.0,0.0
0.05,14,20,False,7.726851851851851,0.0,0.4550416255188801,1.0,True,0.3366631852939807,2.108982018783177,2.115085533322455,0.0,0.0
0.05,14,25,False,7.726851851851851,0.0,1.0,1.0,True,0.3298888888888889,2.0067238479367306,2.1157629629629637,0.0,0.0
0.05,14,30,False,7.726851851851851,0.0,0.8895352052103225,1.0,True,0.018753152286829167,2.3473432010147235,2.1138876477342805,0.0,0.0
0.05,16,0,False,8.391534391534393,0.0,0.0,0.4716339735713512,True,0.006242520835579218,3.68461683787583,3.987755114128036,0.0,0.0
0.05,16,5,False,8.391534391534393,0.0,0.0,0.9626387306393809,True,0.00356422131249938,3.4661604791847997,4.0745441995450795,0.0,0.0
0.05,16,10,False,8.391534391534393,0.0,0.0,1.0,True,0.7264895212965631,3.3641816213574085,3.840346014683935,0.5875666666666666,0.5875666666666666
0.05,16,15,False,8.391534391534393,0.0,1.0,1.0,True,0.08544444444444477,2.0771420176603073,1.7608927248677233,0.0,0.0
0.05,16,20,False,8.391534391534393,0.0,1.0,1.0,True,0.08544444444444477,1.3636227328545516,1.6678010582010572,0.0,0.0
0.05,16,25,False,8.391534391534393,0.0,1.0,1.0,True,0.08544444444444477,1.547315347434818,1.6678010582010572,0.0,0.0
