max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,12,0,False,7.629050925925926,0.0,True,0.6768333333333323,2.038329178949575,2.0448109259258844,0.0,0.0
0.05,12,5,False,7.629050925925926,0.0,True,0.6768333333333323,2.032405487729126,2.120328703703712,0.0,0.0
0.05,12,10,False,7.629050925925926,0.0,True,0.6768333333333323,1.9526571137959268,2.0137209259259263,0.0,0.0
0.05,12,15,False,7.629050925925926,0.0,True,0.6768333333333323,1.9845669569704611,1.9364342592592596,0.0,0.0
0.05,12,20,False,7.629050925925926,0.0,True,0.6768333333333323,1.593034846288826,1.6707842592592597,0.0,0.0
0.05,12,25,False,7.629050925925926,0.0,True,0.6768333333333323,1.8187073211595433,1.9364342592592596,0.0,0.0
0.05,12,30,False,7.629050925925926,0.0,True,0.6768333333333323,2.053445077516873,2.0041175925925927,0.0,0.0
0.05,14,0,False,8.588413065843621,0.0,True,0.4730948888888885,1.8119228508714018,2.024398510288063,0.0,0.0
0.05,14,5,False,8.588413065843621,0.0,True,0.4730948888888885,1.7234455620783242,1.9012603325102928,0.0,0.0
0.05,14,10,False,8.588413065843621,0.0,True,0.4730948888888885,1.6489475989811355,1.887436065843624,0.0,0.0
0.05,14,15,False,8.588413065843621,0.0,True,0.4730948888888885,1.71370986624677,1.8133051991769555,0.0,0.0
0.05,14,20,False,8.588413065843621,0.0,True,0.4730948888888885,1.712729515153919,1.8606146880658443,0.0,0.0
0.05,14,25,False,8.588413065843621,0.0,True,0.4730948888888885,1.5608178214185013,1.8133051991769555,0.0,0.0
0.05,14,30,False,8.588413065843621,0.0,True,0.4730948888888885,1.5640589699756262,1.6713767325102893,0.0,0.0
0.05,16,0,False,9.599215534979425,0.0,True,0.26935644444444373,1.4573122104089018,1.7224916016461131,0.0,0.0
0.05,16,5,False,9.599215534979425,0.0,True,0.26935644444444373,1.4699418314795674,1.8443154683128045,0.0,0.0
0.05,16,10,False,9.599215534979425,0.0,True,0.26935644444444373,1.5543681644115965,1.5674766905349857,0.0,0.0
0.05,16,15,False,9.599215534979425,0.0,True,0.26935644444444373,1.540205194689105,1.597515401646091,0.0,0.0
0.05,16,20,False,9.599215534979425,0.0,True,0.26935644444444373,1.5123369432197604,1.773780179423869,0.0,0.0
0.05,16,25,False,9.599215534979425,0.0,True,0.26935644444444373,1.4801192597772888,1.6256278238683128,0.0,0.0
0.05,16,30,False,9.599215534979425,0.0,True,0.26935644444444373,1.5672731431996718,1.7468445349794246,0.0,0.0
0.05,18,0,False,10.640624999999998,0.0,True,0.06561799999999862,1.2769188179007473,1.548199200000032,0.0,0.0
0.05,18,5,False,10.640624999999998,0.0,True,0.06561799999999862,1.1273859703226643,1.5856732222222378,0.0,0.0
0.05,18,10,False,10.640624999999998,0.0,True,0.06561799999999862,1.3122780423142961,1.7674698222222274,0.0,0.0
0.05,18,15,False,10.640624999999998,0.0,True,0.06561799999999862,1.2715886062253974,1.595022066666659,0.0,0.0
0.05,18,20,False,10.640624999999998,0.0,True,0.06561799999999862,1.3194329824190225,1.4781803999999932,0.0,0.0
0.05,18,25,False,10.640624999999998,0.0,True,0.06561799999999862,1.3374541957249404,1.5437983999999938,0.0,0.0
0.05,18,30,False,10.640624999999998,0.0,True,0.06561799999999862,1.3144922959374172,1.5897309999999942,0.0,0.0
0.05,20,0,False,11.682291666666666,0.0,True,0.6211735555555539,1.882493338534343,2.0789308444443266,0.0,0.0
