max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,CFS,PFS,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,58,25,False,29.98875661375661,0.0,0.0,1.0,True,0.05709882975768741,3.522775595861529,3.887231349878019,0.0,0.0
0.05,58,30,False,29.98875661375661,0.0,0.0,1.0,True,0.016114384087700093,3.6641380731507924,3.878364906202745,0.0,0.0
0.05,60,0,False,31.38095238095238,0.0,0.0,0.8121969299366273,True,0.04094955727578847,3.8260972277603402,3.929975529808485,0.0,0.0
0.05,60,5,False,31.38095238095238,0.0,0.0,0.768076288345199,True,0.012222911403316633,3.9353477194491235,3.925798053755398,0.0,0.0
0.05,60,10,False,31.38095238095238,0.0,0.0,0.9775179158167799,True,0.025193834928042044,3.873810033856654,3.9530044980342725,0.0,0.0
0.05,60,15,False,31.38095238095238,0.0,0.0,1.0,True,0.011620675224683548,3.7457620843130828,3.861561509042656,0.0,0.0
0.05,60,20,False,31.38095238095238,0.0,0.0,1.0,True,0.050658114660437965,3.7689576371864293,3.877196461305613,0.0,0.0
0.05,60,25,False,31.38095238095238,0.0,0.0,1.0,True,0.03613356017229642,3.7175684756627705,3.937902116003383,0.0,0.0
0.05,60,30,False,31.38095238095238,0.0,0.0,1.0,True,0.0019570846936355912,3.807148956546894,3.858316769245474,0.0,0.0
0.05,62,0,False,32.80621693121692,0.0,0.0,0.7336309708716606,True,0.7352945663405934,4.360202241320349,4.3625148099304285,0.2509222222222185,0.15282222222221975
0.05,62,5,False,32.80621693121692,0.0,0.0,0.7618941895067485,True,0.02110661477312037,3.8267904234952086,3.9682191674720118,0.0,0.0
0.05,62,10,False,32.80621693121692,0.0,0.0,1.0,True,0.0012604681162088419,3.8712345874635163,3.866674986251252,0.0,0.0
0.05,62,15,False,32.80621693121692,0.0,0.0,1.0,True,0.031554517802333495,3.7876163851577305,3.904523178434954,0.0,0.0
0.05,62,20,False,32.80621693121692,0.0,0.0,1.0,True,0.006455031614555552,3.867097409482551,3.9299046011458474,0.0,0.0
0.05,62,25,False,32.80621693121692,0.0,0.0,1.0,True,0.05007190126911998,3.640000007842173,3.961246688888207,0.0,0.0
0.05,62,30,False,32.80621693121692,0.0,0.0,1.0,True,0.010571335545867009,3.736903217015791,3.912325994183303,0.0,0.0
0.05,64,0,False,34.264550264550266,0.0,0.0,0.7480154578640716,True,1.3332620021147032,5.077403756894353,5.004173619920448,0.757427777777778,0.7083777777777769
0.05,64,5,False,34.264550264550266,0.0,0.0,0.6535806761575129,True,0.015610426610788972,3.8724095875604805,3.9799843541008046,0.0,0.0
0.05,64,10,False,34.264550264550266,0.0,0.0,1.0,True,0.032207860111636566,3.742882123694824,3.902751544722844,0.0,0.0
0.05,64,15,False,34.264550264550266,0.0,0.0,1.0,True,0.0422848532681834,3.653882125252278,3.859549449134005,0.0,0.0
0.05,64,20,False,34.264550264550266,0.0,0.0,1.0,True,0.03581394982784995,3.821734209140385,3.894522184585111,0.0,0.0
0.05,64,25,False,34.264550264550266,0.0,0.0,1.0,True,0.027811185851891643,3.6092570805881055,3.9372004080908143,0.0,0.0
