max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,12,0,False,6.666666666666666,0.0,True,3.0133333333333328,6.617274051847329,6.634086666666666,2.940933333333333,2.940933333333333
0.05,12,5,False,6.666666666666666,0.0,True,1.5883333333333323,5.0740573560499405,5.043521111111111,1.4048944444444444,1.3558444444444442
0.05,12,10,False,6.666666666666666,0.0,True,0.15653933333333214,3.3159002672248716,3.134032733333332,0.06505555555555553,0.0
0.05,12,15,False,6.666666666666666,0.0,True,0.15653933333333214,2.880178756763182,2.7910960666666655,0.0,0.0
0.05,12,20,False,6.666666666666666,0.0,True,0.15653933333333214,2.707684314247758,2.7910960666666655,0.0,0.0
0.05,12,25,False,6.666666666666666,0.0,True,0.15653933333333214,2.901066993905032,2.7910960666666655,0.0,0.0
0.05,12,30,False,6.666666666666666,0.0,True,0.15653933333333214,2.9143207627869634,2.7910960666666655,0.0,0.0
0.05,14,0,False,7.777777777777778,0.0,True,3.5688888888888886,7.528567148835378,7.745197777777778,3.496488888888889,3.496488888888889
0.05,14,5,False,7.777777777777778,0.0,True,2.1438888888888883,5.792440664213218,6.154632222222221,1.96045,1.9114
0.05,14,10,False,7.777777777777778,0.0,True,0.7120948888888882,4.215836828300417,4.220515511111111,0.4244111111111111,0.4244111111111111
0.05,14,15,False,7.777777777777778,0.0,True,0.7120948888888882,2.9774734584776335,3.068873844444444,0.0,0.0
0.05,14,20,False,7.777777777777778,0.0,True,0.7120948888888882,3.112891855957561,3.068873844444444,0.0,0.0
0.05,14,25,False,7.777777777777778,0.0,True,0.7120948888888882,3.2723477107654704,3.068873844444444,0.0,0.0
0.05,14,30,False,7.777777777777778,0.0,True,0.7120948888888882,3.0554545721955497,3.068873844444444,0.0,0.0
0.05,16,0,False,8.88888888888889,0.0,True,4.124444444444444,7.404889169687999,8.856308888888886,4.199194444444444,4.052044444444444
0.05,16,5,False,8.88888888888889,0.0,True,2.6994444444444436,7.282766522965422,7.265743333333334,2.516005555555555,2.4669555555555553
0.05,16,10,False,8.88888888888889,0.0,True,1.2676504444444432,4.996513659475263,5.331626622222225,1.0780666666666665,0.9799666666666664
0.05,16,15,False,8.88888888888889,0.0,True,0.5083564444444432,3.329919527160281,3.388907644444445,0.0,0.0
0.05,16,20,False,8.88888888888889,0.0,True,0.5083564444444432,3.3408345109603337,3.295815977777779,0.0,0.0
0.05,16,25,False,8.88888888888889,0.0,True,0.5083564444444432,3.457379145006457,3.295815977777779,0.0,0.0
0.05,16,30,False,8.88888888888889,0.0,True,0.5083564444444432,3.281319781067446,3.295815977777779,0.0,0.0
0.05,18,0,False,10.0,0.0,True,4.68,8.684130419738178,9.96742,4.75475,4.6076
0.05,18,5,False,10.0,0.0,True,3.254999999999999,7.942274625362715,8.376854444444447,3.0715611111111114,3.022511111111111
0.05,18,10,False,10.0,0.0,True,1.8232059999999986,6.361011790884285,6.4427377333333355,1.5355222222222222,1.5355222222222222
0.05,18,15,False,10.0,0.0,True,0.3046179999999984,4.303508188940836,4.237163066666668,0.09758333333333313,0.048533333333333206
0.05,18,20,False,10.0,0.0,True,0.3046179999999984,3.4285600116758745,3.4875764000000027,0.0,0.0
0.05,18,25,False,10.0,0.0,True,0.3046179999999984,3.6054180944619043,3.4875764000000027,0.0,0.0
0.05,18,30,False,10.0,0.0,True,0.3046179999999984,3.174516291524152,3.4875764000000027,0.0,0.0
0.05,20,0,False,11.11111111111111,0.0,True,5.235555555555555,10.09924215683969,11.078531111111111,5.261255555555556,5.163155555555555
0.05,20,5,False,11.11111111111111,0.0,True,3.8105555555555544,9.180674479453934,9.487965555555558,3.676166666666667,3.578066666666667
0.05,20,10,False,11.11111111111111,0.0,True,2.378761555555554,6.816821936721095,7.553848844444446,2.2872777777777777,2.0910777777777776
0.05,20,15,False,11.11111111111111,0.0,True,0.8601735555555537,5.44566140401269,5.348274177777779,0.6040888888888888,0.6040888888888888
0.05,20,20,False,11.11111111111111,0.0,True,0.10087955555555372,3.503007640544139,3.644155111111113,0.0,0.0
0.05,20,25,False,11.11111111111111,0.0,True,0.10087955555555372,3.7075538140999784,3.644155111111113,0.0,0.0
0.05,20,30,False,11.11111111111111,0.0,True,0.10087955555555372,3.591289465653592,3.644155111111113,0.0,0.0
0.05,22,0,False,12.222222222222221,0.0,True,5.79111111111111,11.915878023850897,12.189642222222222,5.71871111111111,5.71871111111111
0.05,22,5,False,12.222222222222221,0.0,True,4.36611111111111,10.132054045189104,10.599076666666669,4.182672222222222,4.133622222222222
0.05,22,10,False,12.222222222222221,0.0,True,2.9343171111111093,8.384197619979528,8.66495995555556,2.695683333333333,2.646633333333333
0.05,22,15,False,12.222222222222221,0.0,True,1.415729111111109,6.4436293636163535,6.45938528888889,1.3067944444444444,1.1596444444444445
0.05,22,20,False,12.222222222222221,0.0,True,0.656435111111109,4.204687305757523,4.098202888888891,0.0,0.0
