long_dist,lat_vel,Crash,Crash type,minTTC,PFS,CFS,reacted,ego_speed,perceived_gap,true_gap,perceived_lat_gap,true_lat_gap,perceived_lat_speed,true_lat_speed,perceived_speed,true_speed,entry_ego_speed,entry_perceived_gap,entry_true_gap,entry_perceived_lat_gap,entry_true_lat_gap,entry_perceived_lat_speed,entry_true_lat_speed,entry_perceived_speed,entry_true_speed
1,0.0,False,0,4.0,0.0,0.0,False,30.555555555555554,1.5073476995387258,-4.044444444444445,1.716185953838583,1.6,0.0,0.0,19.444444444444443,19.444444444444443,,,,,,,,,
1,0.1,False,0,4.0,0.0,0.0,False,30.555555555555554,0.17378794453422142,-4.044444444444445,1.9838156503596878,1.5500000000000003,-0.1,-0.1,19.444444444444443,19.444444444444443,30.555555555555554,171.48487436837604,169.28888888888844,0.021661104419515187,-0.00999999999999579,-0.1,-0.1,19.444444444444443,19.444444444444443
1,0.2,False,0,4.0,0.0,0.0,False,30.555555555555554,-2.0722859913488625,-4.044444444444445,1.4596940912104048,1.5,-0.2,-0.2,19.444444444444443,19.444444444444443,30.555555555555554,84.23082581250002,80.39999999999976,-0.12962883738417474,-0.019999999999997353,-0.2,-0.2,19.444444444444443,19.444444444444443
1,0.30000000000000004,False,0,4.0,0.0,0.0,False,30.555555555555554,1.9483176407762324,-4.044444444444445,1.6366342828809732,1.4500000000000002,-0.30000000000000004,-0.30000000000000004,19.444444444444443,19.444444444444443,30.555555555555554,56.2305367689479,50.39999999999985,0.06852680480392426,-0.020000000000001572,-0.30000000000000004,-0.30000000000000004,19.444444444444443,19.444444444444443
1,0.4,False,0,3.200000000000001,0.0,0.0,False,30.555555555555554,-2.6239511019210626,-4.044444444444445,1.681987498565284,1.4,-0.4,-0.4,19.444444444444443,19.444444444444443,30.555555555555554,38.39275902432455,34.84444444444446,-0.19077170304499846,-6.661338147750939e-16,-0.4,-0.4,19.444444444444443,19.444444444444443
1,0.5,False,0,2.400000000000001,0.0,0.0,False,30.555555555555554,-0.05610283938902416,-4.044444444444445,1.2393550182915058,1.35,-0.5,-0.5,19.444444444444443,19.444444444444443,30.555555555555554,27.608204381988568,25.95555555555556,-0.33759516170504167,0.0,-0.5,-0.5,19.444444444444443,19.444444444444443
1,0.6000000000000001,False,0,1.866666666666667,0.0,0.0,False,30.555555555555554,1.7163073740876902,-4.044444444444445,1.6142302795480385,1.3000000000000003,-0.6000000000000001,-0.6000000000000001,19.444444444444443,19.444444444444443,30.555555555555554,20.481782169218274,20.40000000000001,-0.06795048110005064,-0.019999999999999574,-0.6000000000000001,-0.6000000000000001,19.444444444444443,19.444444444444443
1,0.7000000000000001,False,0,1.4857142857142855,0.0,0.0,False,30.555555555555554,1.564033997888587,-4.044444444444445,1.1416778139264934,1.25,-0.7000000000000001,-0.7000000000000001,19.444444444444443,19.444444444444443,30.555555555555554,20.941306682826113,15.95555555555556,0.27728995291400294,-0.009999999999999343,-0.7000000000000001,-0.7000000000000001,19.444444444444443,19.444444444444443
1,0.8,False,0,1.2000000000000004,0.0,0.0,False,30.555555555555554,0.016088578378098184,-4.044444444444445,1.3494703302046736,1.2000000000000002,-0.8,-0.8,19.444444444444443,19.444444444444443,30.555555555555554,14.192948156600362,12.62222222222223,0.06111733310782452,-2.220446049250313e-16,-0.8,-0.8,19.444444444444443,19.444444444444443
1,0.9,False,0,0.9777777777777776,0.0,0.0,False,30.555555555555554,-0.15289090719446552,-4.044444444444445,1.4011058715946096,1.15,-0.9,-0.9,19.444444444444443,19.444444444444443,30.555555555555554,13.681424694161318,10.400000000000002,0.3700738975388771,-0.02000000000000024,-0.9,-0.9,19.444444444444443,19.444444444444443
1,1.0,False,0,0.8000000000000003,0.0,0.0,False,30.555555555555554,-3.790221875592322,-4.044444444444442,1.246598222638383,1.1,-1.0,-1.0,19.444444444444443,19.444444444444443,30.555555555555554,11.658112898895649,8.177777777777788,0.4511157561779404,0.0,-1.0,-1.0,19.444444444444443,19.444444444444443
