long_dist,lat_vel,Crash,Crash type,minTTC,reacted,ego_speed,perceived_gap,true_gap,perceived_lat_gap,true_lat_gap,perceived_lat_speed,true_lat_speed,perceived_speed,true_speed,entry_ego_speed,entry_perceived_gap,entry_true_gap,entry_perceived_lat_gap,entry_true_lat_gap,entry_perceived_lat_speed,entry_true_lat_speed,entry_perceived_speed,entry_true_speed
1,0.0,False,0,4.0,True,25.0,-2.7976790984732416,-4.044444444444443,2.117318719509355,1.6,0.0,0.0,11.11111111111111,11.11111111111111,,,,,,,,,
1,0.1,False,0,4.0,False,25.0,-4.137204889532154,-4.044444444444443,2.719887890380694,1.56,-0.1,-0.1,11.11111111111111,11.11111111111111,25.0,215.1098360861977,214.01111111111143,1.1373803223942005,-0.00999999999999579,-0.1,-0.1,11.11111111111111,11.11111111111111
1,0.2,False,0,4.0,False,25.0,-1.0147551477041716,-4.044444444444443,0.32682876891241763,1.52,-0.2,-0.2,11.11111111111111,11.11111111111111,25.0,103.19322893615144,102.90000000000015,1.9070528017316648,-0.019999999999997353,-0.2,-0.2,11.11111111111111,11.11111111111111
1,0.30000000000000004,False,0,4.0,True,25.0,-3.2450950703284667,-4.044444444444443,1.02536785846512,1.48,-0.30000000000000004,-0.30000000000000004,11.11111111111111,11.11111111111111,25.0,65.35536968551548,65.40000000000008,-1.8276453489806985,-0.020000000000001572,-0.30000000000000004,-0.30000000000000004,11.11111111111111,11.11111111111111
1,0.4,False,0,3.399999999999999,True,25.0,-2.526744626654664,-4.044444444444443,1.525059939238973,1.44,-0.4,-0.4,11.11111111111111,11.11111111111111,25.0,50.5033394129506,45.9555555555556,-0.3719116245568421,-6.661338147750939e-16,-0.4,-0.4,11.11111111111111,11.11111111111111
1,0.5,False,0,2.6,True,25.0,-2.2741077826915808,-4.044444444444443,0.598513414502428,1.4,-0.5,-0.5,11.11111111111111,11.11111111111111,25.0,36.85290909930129,34.84444444444447,0.24666446343480208,0.0,-0.5,-0.5,11.11111111111111,11.11111111111111
1,0.6000000000000001,False,0,2.066666666666667,True,25.0,-3.5694179793214813,-4.044444444444443,1.5306115262348623,1.3599999999999999,-0.6000000000000001,-0.6000000000000001,11.11111111111111,11.11111111111111,25.0,30.614038504629423,27.90000000000001,-0.0912294950882433,-0.019999999999999574,-0.6000000000000001,-0.6000000000000001,11.11111111111111,11.11111111111111
1,0.7000000000000001,False,0,1.6857142857142855,True,25.0,-2.436088686543969,-4.044444444444443,-0.17367474966896945,1.3199999999999998,-0.7000000000000001,-0.7000000000000001,11.11111111111111,11.11111111111111,25.0,25.435838838189483,22.344444444444438,0.6202140617452883,-0.009999999999999343,-0.7000000000000001,-0.7000000000000001,11.11111111111111,11.11111111111111
1,0.8,False,0,1.4000000000000004,True,25.0,-2.545347139886011,-4.044444444444443,-0.21257001104759365,1.2800000000000002,-0.8,-0.8,11.11111111111111,11.11111111111111,25.0,19.07537878922395,18.177777777777774,2.371071826963624,-2.220446049250313e-16,-0.8,-0.8,11.11111111111111,11.11111111111111
1,0.9,False,0,1.1777777777777776,True,25.0,-3.919993775757626,-4.044444444444443,1.7086918756177591,1.2400000000000002,-0.9,-0.9,11.11111111111111,11.11111111111111,25.0,17.595359279606118,15.399999999999995,-1.4760321204201206,-0.02000000000000024,-0.9,-0.9,11.11111111111111,11.11111111111111
1,1.0,False,0,1.0,True,25.0,-3.5954850959068976,-4.044444444444443,0.5407610619545067,1.2000000000000002,-1.0,-1.0,11.11111111111111,11.11111111111111,25.0,18.52907719236401,12.62222222222222,1.1416219428996217,0.0,-1.0,-1.0,11.11111111111111,11.11111111111111
1,1.1,False,0,0.8545454545454544,True,25.0,-0.4151175529121449,-4.044444444444443,-0.544603971713979,1.1600000000000001,-1.1,-1.1,11.11111111111111,11.11111111111111,25.0,13.428528040460407,11.23333333333333,1.6672441014275439,-0.0499999999999996,-1.1,-1.1,11.11111111111111,11.11111111111111
1,1.2000000000000002,False,0,0.7333333333333332,True,25.0,-3.5046604849669203,-4.044444444444443,2.217224534488478,1.12,-1.2000000000000002,-1.2000000000000002,11.11111111111111,11.11111111111111,25.0,12.902750009289207,9.844444444444441,-0.061220242556347726,-0.07999999999999963,-1.2000000000000002,-1.2000000000000002,11.11111111111111,11.11111111111111
1,1.3,False,0,0.6307692307692306,True,25.0,-2.495137521222424,-4.044444444444443,1.1260666461827062,1.08,-1.3,-1.3,11.11111111111111,11.11111111111111,25.0,7.695860864753365,8.455555555555552,0.5935294533955395,-0.09000000000000008,-1.3,-1.3,11.11111111111111,11.11111111111111
1,1.4000000000000001,False,0,0.5428571428571429,True,25.0,-2.992309489372226,-4.044444444444443,0.6255754819207513,1.04,-1.4000000000000001,-1.4000000000000001,11.11111111111111,11.11111111111111,25.0,11.248684876127157,7.066666666666667,-1.6416064960286745,-0.08000000000000007,-1.4000000000000001,-1.4000000000000001,11.11111111111111,11.11111111111111
1,1.5,False,0,0.4666666666666668,True,25.0,-3.8129173959745595,-4.044444444444443,0.7117923104599799,1.0,-1.5,-1.5,11.11111111111111,11.11111111111111,25.0,11.977959271094615,5.6777777777777745,0.8655083610712211,-0.04999999999999982,-1.5,-1.5,11.11111111111111,11.11111111111111
1,1.6,False,0,0.4000000000000001,True,24.8735,-1.038757321223291,-4.057094444444444,2.3922415839889664,0.96,-1.6,-1.6,11.11111111111111,11.11111111111111,24.8735,8.851379617651784,5.576577777777769,1.0847952986958482,-0.1599999999999997,-1.6,-1.6,11.11111111111111,11.11111111111111
1,1.7000000000000002,False,0,0.3411764705882353,True,25.0,1.1606473796351402,-4.044444444444443,0.4547556335185594,0.9199999999999999,-1.7000000000000002,-1.7000000000000002,11.11111111111111,11.11111111111111,25.0,7.546466031207404,4.288888888888889,-0.9501472468588545,-0.09999999999999964,-1.7000000000000002,-1.7000000000000002,11.11111111111111,11.11111111111111
3,0.0,False,0,4.0,True,25.0,0.9141243235991903,-3.9444444444444455,3.470353469338257,1.6,0.0,0.0,11.11111111111111,11.11111111111111,,,,,,,,,
3,0.1,False,0,4.0,True,25.0,-3.628407909611286,-3.9444444444444455,-0.1533206609170168,1.5500000000000003,-0.1,-0.1,11.11111111111111,11.11111111111111,25.0,213.88186953958964,212.01111111111143,-0.07114102921478094,-0.00999999999999579,-0.1,-0.1,11.11111111111111,11.11111111111111
3,0.2,False,0,4.0,True,25.0,-4.065124113379086,-3.9444444444444455,1.7601452035634013,1.5,-0.2,-0.2,11.11111111111111,11.11111111111111,25.0,106.50739314474032,100.90000000000015,-0.06016595419491089,-0.019999999999997353,-0.2,-0.2,11.11111111111111,11.11111111111111
3,0.30000000000000004,False,0,4.0,True,25.0,-0.19677700017722355,-3.9444444444444455,0.8736970976882756,1.4500000000000002,-0.30000000000000004,-0.30000000000000004,11.11111111111111,11.11111111111111,25.0,64.12077287023361,63.40000000000008,0.13693034353084776,-0.020000000000001572,-0.30000000000000004,-0.30000000000000004,11.11111111111111,11.11111111111111
3,0.4,False,0,3.200000000000001,True,25.0,-0.8041138040654827,-3.9444444444444455,2.67648171884329,1.4,-0.4,-0.4,11.11111111111111,11.11111111111111,25.0,44.38263065604588,43.9555555555556,0.6985483992157979,-6.661338147750939e-16,-0.4,-0.4,11.11111111111111,11.11111111111111
3,0.5,False,0,2.400000000000001,True,25.0,-2.8075190340205927,-3.9444444444444455,-0.10318301210359682,1.35,-0.5,-0.5,11.11111111111111,11.11111111111111,25.0,35.35367029678722,32.84444444444447,0.16192989795977564,0.0,-0.5,-0.5,11.11111111111111,11.11111111111111
3,0.6000000000000001,False,0,1.866666666666667,True,25.0,-2.8174911704308103,-3.9444444444444455,1.2884638781039586,1.3000000000000003,-0.6000000000000001,-0.6000000000000001,11.11111111111111,11.11111111111111,25.0,26.79722777039105,25.90000000000001,0.6933087641957223,-0.019999999999999574,-0.6000000000000001,-0.6000000000000001,11.11111111111111,11.11111111111111
3,0.7000000000000001,False,0,1.4857142857142855,True,25.0,-2.247949862798584,-3.9444444444444455,1.9825449116453986,1.25,-0.7000000000000001,-0.7000000000000001,11.11111111111111,11.11111111111111,25.0,22.94725789457049,20.344444444444438,2.1004639530535543,-0.009999999999999343,-0.7000000000000001,-0.7000000000000001,11.11111111111111,11.11111111111111
3,0.8,False,0,1.2000000000000004,True,25.0,-0.15886923348506432,-3.9444444444444455,0.967863124007744,1.2000000000000002,-0.8,-0.8,11.11111111111111,11.11111111111111,25.0,18.728243741712436,16.177777777777774,2.1912235768958266,-2.220446049250313e-16,-0.8,-0.8,11.11111111111111,11.11111111111111
3,0.9,False,0,0.9777777777777776,True,25.0,-2.7215448270441565,-3.9444444444444455,1.7525011297818236,1.15,-0.9,-0.9,11.11111111111111,11.11111111111111,25.0,15.953649310033548,13.399999999999995,0.6239564105963362,-0.02000000000000024,-0.9,-0.9,11.11111111111111,11.11111111111111
3,1.0,False,0,0.8000000000000003,True,25.0,-2.886883162028421,-3.9444444444444455,3.5183347080382767,1.1,-1.0,-1.0,11.11111111111111,11.11111111111111,25.0,13.09348140318059,10.62222222222222,0.18625729795494683,0.0,-1.0,-1.0,11.11111111111111,11.11111111111111
3,1.1,False,0,0.6545454545454547,True,25.0,2.168070426543279,-3.9444444444444455,3.036320321390353,1.0500000000000003,-1.1,-1.1,11.11111111111111,11.11111111111111,25.0,11.747153021345294,9.23333333333333,-0.3286733328012259,-0.0499999999999996,-1.1,-1.1,11.11111111111111,11.11111111111111
3,1.2000000000000002,False,0,0.5333333333333333,True,25.0,-4.126214863251826,-3.9444444444444455,1.6186199529628884,1.0,-1.2000000000000002,-1.2000000000000002,11.11111111111111,11.11111111111111,24.8735,8.86362920484991,7.730594444444436,-0.15960147127554203,-0.07999999999999963,-1.2000000000000002,-1.2000000000000002,11.11111111111111,11.11111111111111
3,1.3,False,0,0.4307692307692308,True,25.0,-2.670185595156945,-3.9444444444444455,3.2355554358603302,0.9500000000000002,-1.3,-1.3,11.11111111111111,11.11111111111111,25.0,9.76572349142031,6.455555555555553,1.449654286782736,-0.09000000000000008,-1.3,-1.3,11.11111111111111,11.11111111111111
3,1.4000000000000001,False,0,0.3428571428571428,True,24.241,-2.033262855053681,-3.8179444444444455,-0.6095957830369134,0.8999999999999999,-1.4000000000000001,-1.4000000000000001,11.11111111111111,11.11111111111111,24.241,5.491063106545369,4.408866666666662,-1.5436529452130203,-0.08000000000000007,-1.4000000000000001,-1.4000000000000001,11.11111111111111,11.11111111111111
3,1.5,False,0,0.2666666666666666,True,25.0,-3.6913727095692233,-3.9444444444444455,2.53658328940311,0.8500000000000001,-1.5,-1.5,11.11111111111111,11.11111111111111,25.0,5.089130067131909,3.6777777777777745,-0.6076614652663612,-0.04999999999999982,-1.5,-1.5,11.11111111111111,11.11111111111111
3,1.6,False,0,0.20000000000000018,True,24.6205,-3.5179180767955804,-3.855894444444446,-1.7074328490611488,0.8000000000000003,-1.6,-1.6,11.11111111111111,11.11111111111111,24.6205,5.6184930662108075,3.3615277777777814,1.6614595476236658,-0.1599999999999997,-1.6,-1.6,11.11111111111111,11.11111111111111
3,1.7000000000000002,False,0,0.1411764705882354,True,24.241,1.130438509945284,-3.8179444444444455,-0.17969476983125832,0.75,-1.7000000000000002,-1.7000000000000002,11.11111111111111,11.11111111111111,23.735,4.164139793549132,1.5804888888888877,2.451100792580212,-0.09999999999999964,-1.7000000000000002,-1.7000000000000002,11.11111111111111,11.11111111111111
5,0.0,False,0,4.0,True,25.0,-3.0750607184702288,-3.877777777777779,2.7569738575419005,1.6,0.0,0.0,11.11111111111111,11.11111111111111,,,,,,,,,
5,0.1,False,0,4.0,True,25.0,-1.8435190865763937,-3.877777777777779,-0.22771374934773303,1.5300000000000002,-0.1,-0.1,11.11111111111111,11.11111111111111,25.0,209.092611385201,210.01111111111143,-0.8342429417941142,-0.00999999999999579,-0.1,-0.1,11.11111111111111,11.11111111111111
5,0.2,False,0,4.0,True,25.0,-3.054648182558327,-3.877777777777779,2.0307752138541155,1.46,-0.2,-0.2,11.11111111111111,11.11111111111111,25.0,101.15730021398899,98.90000000000015,-0.31170228463230076,-0.019999999999997353,-0.2,-0.2,11.11111111111111,11.11111111111111
5,0.30000000000000004,False,0,4.0,True,25.0,-4.105371959658792,-3.877777777777779,1.7059878616946196,1.3900000000000001,-0.30000000000000004,-0.30000000000000004,11.11111111111111,11.11111111111111,25.0,62.49209921707693,61.40000000000008,1.1040593407972756,-0.020000000000001572,-0.30000000000000004,-0.30000000000000004,11.11111111111111,11.11111111111111
5,0.4,False,0,3.100000000000001,True,25.0,-2.6252348626391493,-3.877777777777779,-0.3581708774237353,1.3200000000000003,-0.4,-0.4,11.11111111111111,11.11111111111111,25.0,40.64828044208637,41.95555555555559,-0.5359838242690171,-6.661338147750939e-16,-0.4,-0.4,11.11111111111111,11.11111111111111
5,0.5,False,0,2.2999999999999994,True,25.0,-2.9745667423502544,-3.877777777777779,4.451452788263161,1.25,-0.5,-0.5,11.11111111111111,11.11111111111111,25.0,29.58544810343925,30.84444444444446,-0.9400702625296836,0.0,-0.5,-0.5,11.11111111111111,11.11111111111111
5,0.6000000000000001,False,0,1.7666666666666662,True,25.0,-3.1845193122517186,-3.877777777777779,1.1065078451042991,1.1800000000000002,-0.6000000000000001,-0.6000000000000001,11.11111111111111,11.11111111111111,25.0,23.362112438030795,23.900000000000002,2.1303880875124057,-0.019999999999999574,-0.6000000000000001,-0.6000000000000001,11.11111111111111,11.11111111111111
5,0.7000000000000001,False,0,1.385714285714286,True,25.0,-4.112309777771993,-3.877777777777779,1.9915782429989135,1.1099999999999999,-0.7000000000000001,-0.7000000000000001,11.11111111111111,11.11111111111111,25.0,20.092485954927657,18.344444444444438,0.9911705368978967,-0.009999999999999343,-0.7000000000000001,-0.7000000000000001,11.11111111111111,11.11111111111111
5,0.8,False,0,1.1000000000000003,True,25.0,-4.180865188006293,-3.877777777777779,1.3662729768072492,1.04,-0.8,-0.8,11.11111111111111,11.11111111111111,24.8735,17.70000006396931,14.013327777777764,-0.26896522012936686,-2.220446049250313e-16,-0.8,-0.8,11.11111111111111,11.11111111111111
5,0.9,False,0,0.8777777777777778,True,25.0,2.503149268920125,-3.877777777777779,2.830655240517338,0.9700000000000002,-0.9,-0.9,11.11111111111111,11.11111111111111,25.0,11.773804453899018,11.399999999999995,1.0128656964740395,-0.02000000000000024,-0.9,-0.9,11.11111111111111,11.11111111111111
