velocity,front_distance,lateral_velocities,Crash,Crash_front,initial_distance,PFS,CFS,reacted,ego_speed,perceived_gap,true_gap,perceived_lat_gap,true_lat_gap,perceived_speed,true_speed
10,2,-0.1,False,True,6.496693121693122,0.0,0.0,True,0.15081900492505818,2.4800714646724176,3.0794222800182327,-1.4499972568622375,-1.8399999999999999,0.0,0.0
10,2,-0.30000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.005057617478643743,3.7374044340613084,3.1300866720803695,-1.5655557280868564,-1.7199999999999998,0.0,0.0
10,2,-0.5000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.0309047936195459,3.2191747883128086,3.0567831752767978,-1.1848074959350905,-1.6,0.0,0.0
10,2,-0.7000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.17306878262413494,2.6829466928220187,3.070317399727423,-1.2866113648685817,-1.48,0.0,0.0
10,2,-0.9000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.06221286910914117,2.9960530620729324,3.1219567392324548,-1.724017038202312,-1.3599999999999999,0.0,0.0
10,2,-1.1000000000000003,False,True,6.496693121693122,0.0,0.0,True,0.19299293784838156,2.9186313765158394,3.1091779460561595,-1.3684006159958981,-1.2399999999999998,0.0,0.0
10,2,-1.3000000000000003,False,True,6.496693121693122,0.0,0.0,True,0.28986143986921387,2.7156459358701,3.096274101958546,-1.453295402506356,-1.1199999999999997,0.0,0.0
10,2,-1.5000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.046135344450842525,3.6097954729152297,3.1192778347846657,-1.1055218964096902,-0.9999999999999996,0.0,0.0
10,2,-1.7000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.08486960965917964,2.7318951970599663,3.0985997828555583,-1.0075799284165403,-0.8799999999999994,0.0,0.0
10,2,-1.9000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.1680700406874595,3.104422291500498,3.070184023330132,-0.6239334521316666,-0.7599999999999998,0.0,0.0
10,2,-2.1000000000000005,False,True,6.496693121693122,0.0,0.0,True,0.14548942195275116,3.353909054052867,2.861711933410813,-0.9114405302375378,-0.6399999999999992,0.0,0.0
10,2,-2.3000000000000007,False,True,6.496693121693122,0.0,0.0,True,0.17691292905401962,2.4337681786598324,3.139008136189707,-0.6512514215120213,-0.5199999999999996,0.0,0.0
10,2,-2.5000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.01470893027546688,3.308140682382567,2.9896642575976005,-0.7027242447777913,-0.3999999999999999,0.0,0.0
10,2,-2.7000000000000006,False,True,6.496693121693122,0.0,0.0,True,0.02189225214479759,3.3062664562308592,3.0822589629201476,-0.7634458702375913,-0.2799999999999998,0.0,0.0
10,2,-2.900000000000001,False,True,6.496693121693122,0.0,0.0,True,0.31277777777777716,1.0569433824077183,0.9368986772486778,-0.07333748981608013,-0.15999999999999925,0.0,0.0
10,7,-0.1,False,True,6.496693121693122,0.0,0.0,True,0.11855977079485586,3.426314585100404,3.102607437505207,-1.861019990464275,-1.6599999999999997,0.0,0.0
10,7,-0.30000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.024233405895668636,3.2565176888383833,3.0914954271722985,-1.434846601969842,-1.1800000000000002,0.0,0.0
10,7,-0.5000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.2235725624717534,2.5621477054078925,2.844140341781295,-0.8382140800773767,-0.6999999999999997,0.0,0.0
10,7,-0.7000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.30179361310568487,1.413239273168764,1.7301756764508491,-0.4220460742779424,-0.22000000000000064,0.0,0.0
