velocity,front_distance,lateral_velocities,Crash,Crash_front,initial_distance,PFS,CFS,reacted,ego_speed,perceived_gap,true_gap,perceived_lat_gap,true_lat_gap,perceived_speed,true_speed
10,2,-0.1,False,True,6.496693121693122,0.0,0.0,True,0.23247332277917748,2.332679241572837,2.519493630664508,-0.8604454348761299,-1.8399999999999999,0.0,0.0
10,2,-0.30000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.04326956583027752,1.0714082857624714,1.7771114307492883,-1.5059082980766352,-1.7199999999999998,0.0,0.0
10,2,-0.5000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.10661386163602865,3.368772152122168,1.610903820225496,-1.7004114240398058,-1.6,0.0,0.0
10,2,-0.7000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.18877093037799741,1.5841865800387005,2.3273821606019265,-1.7212944925067806,-1.48,0.0,0.0
10,2,-0.9000000000000001,False,True,6.496693121693122,0.0,0.0,True,0.06475743854077706,1.9022545325907556,2.4888673778390435,-0.7527719289641532,-1.3599999999999999,0.0,0.0
10,2,-1.1000000000000003,False,True,6.496693121693122,0.0,0.0,True,0.2977557497098318,0.44790977251641007,0.7228286578332481,-1.8501766549827163,-1.2399999999999998,0.0,0.0
10,2,-1.3000000000000003,False,True,6.496693121693122,0.0,0.0,True,0.17280495748226044,1.8298539452278666,2.2790313438211784,-0.7604784674728367,-1.1199999999999997,0.0,0.0
10,2,-1.5000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.0542616711124807,3.037532051337948,0.9216257314704883,-1.5409388923523526,-0.9999999999999996,0.0,0.0
10,2,-1.7000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.41877777777777747,0.16481507237273885,1.451582010582011,-0.7974810014374598,-0.8799999999999994,0.0,0.0
10,2,-1.9000000000000004,False,True,6.496693121693122,0.0,0.0,True,0.2922777777777774,0.7868650316924324,1.3842320105820107,-0.549471641445958,-0.7599999999999998,0.0,0.0
10,2,-2.1000000000000005,False,True,6.496693121693122,0.0,0.0,True,0.3835936101143804,-1.216565025674866,1.7833936914864204,-0.15103688603166399,-0.6399999999999992,0.0,0.0
10,2,-2.3000000000000007,False,True,6.496693121693122,0.0,0.0,True,0.31277777777777716,2.4037512959406415,1.3339820105820097,-1.7593819595833708,-0.5199999999999996,0.0,0.0
